ƏDALƏTPƏRVƏRLİK,***,is.;
ƏDALƏTSİZ,***,sif;
ƏDALƏTSİZLİK,***,is.;
ƏDALI,***,sif;
ƏDALILIQ,***,is.;
ƏDASIZ,***,sif;
ƏDASIZLIQ,***,is.;
ƏDAT,***,is.;
ƏDAVƏT,***,is.;
ƏDAVƏTLİ,***,sif;
ƏDAVƏTLİLİK,***,is.;
ƏDAVƏTSİZ,***,sif;
ƏDD,***,
ƏDƏ,***,
ƏDƏB,***,is.;zərf;
ƏDƏB-ƏRKAN,***,(z.);is.;
ƏDƏB-ƏRKANLI,***,sif;
ƏDƏBİ,***,sif;
ƏDƏBİLƏŞDİRİLMƏ,***,f.is.;
ƏDƏBİLƏŞDİRİLMƏK,***,məch.;
ƏDƏBİLƏŞDİRMƏ,***,f.is.;
ƏDƏBİLƏŞDİRMƏK,***,f.;
ƏDƏBİSTAN,***,is.;
ƏDƏBİYYAT,***,is.;
ƏDƏBİYYATBAZ,***,is.;
ƏDƏBİYYATBAZLIQ,***,is.;
ƏDƏBİYYATÇI,***,is.;
ƏDƏBİYYATÇILIQ,***,is.;
ƏDƏBİYYATŞÜNAS,***,is.;
ƏDƏBİYYATŞÜNASLIQ,***,is.;
ƏDƏBLƏNDİRMƏ,***,f.is.;
ƏDƏBLƏNDİRMƏK,***,f.;
ƏDƏBLƏNMƏ,***,f.is.;
ƏDƏBLƏNMƏK,***,f.;
ƏDƏBLİ,***,(z.);sif;
ƏDƏBLİCƏSİNƏ,***,zərf;
ƏDƏBLİ-ƏRKANLI,***,sif;
ƏDƏBLİLİK,***,is.;
ƏDƏBSİZ,***,sif;
ƏDƏBSİZCƏSİNƏ,***,zərf;
ƏDƏBSİZLİK,***,f.;is.;
ƏDƏD,***,is.;
ƏDƏDİ,***,sif;
ƏDƏDSİZ,***,sif;
ƏDƏLLİ-BƏDƏLLİ,***,sif;
ƏDƏM,***,is.;
ƏDƏMGAH,***,is.;
ƏDƏSƏ,***,is.;
ƏDƏSƏLİ,***,sif;
"ƏDƏVA, ƏDƏVİYYƏ",***,top.;
ƏDİB,***,is.;
ƏDİBANƏ,***,f.;sif.;
ƏDİBCƏSİNƏ,***,zərf;
ƏDİBLİK,***,is.;
ƏDL,***,(z.);is.;
ƏDL-ƏDALƏT,***,is.;
ƏDLİYYƏ,***,is.;
ƏDNA,***,f.;is.;sif.;
ƏDNALIQ,***,is.;
ƏDU,***,is.;
ƏDVƏ,***,top.;
ƏDVƏCAT,***,top.;
ƏDVİYYAT,***,top.;
ƏDVİYYATLI,***,sif;
ƏDVİYYƏ,***,top.;
ƏDVİYYƏLƏMƏ,***,f.;is.;
ƏDVİYYƏLƏMƏK,***,f.;
ƏDVİYYƏLƏNMƏ,***,f.is.;
ƏDVİYYƏLƏNMƏK,***,məch.;
ƏDVİYYƏLİ,***,sif;
ƏDYAL,***,is.;
ƏDYAN,***,is.;
ƏFƏL,***,sif;
ƏFƏLLƏMƏ,***,f.is.;
ƏFƏLLƏMƏK,***,f.;
ƏFƏLLƏŞDİRMƏ,***,f.is.;
ƏFƏLLƏŞDİRMƏK,***,f.;
ƏFƏLLƏŞMƏ,***,f.is.;
ƏFƏLLƏŞMƏK,***,f.;
ƏFƏLLİK,***,is.;
ƏFƏNDİ,***,is.;
ƏFƏNDİLİK,***,is.;
ƏFĞAN,***,f.;is.;
ƏFİ,***,f.;is.;
ƏFİL-ƏFİL,***,
ƏFKAR,***,is.;
ƏFQAN,***,is.;
ƏFQANISTANLI,***,is.;
ƏFLAK,***,is.;
ƏFLATUNİ,***,əd.;f.;is.;sif.;
ƏFRAD,***,is.;
ƏFSANƏ,***,is.;
ƏFSANƏÇİ,***,is.;
ƏFSANƏLİ,***,sif;
ƏFSANƏVİ,***,sif;
ƏFSANƏVİLİK,***,is.;
ƏFSƏR,***,is.;
ƏFSUN,***,is.;
ƏFSUNÇU,***,is.;
ƏFSUNÇULUQ,***,is.;
ƏFSUNKAR,***,is.;
ƏFSUNKARLIQ,***,is.;
ƏFSUNLAMA,***,f.is.;
ƏFSUNLAMAQ,***,f.;
ƏFSUNLANMA,***,f.is.;
ƏFSUNLANMAQ,***,məch.;
ƏFSUNLU,***,sif;
ƏFSUS,***,f.;
ƏFŞAN,***,sif;
ƏFV,***,is.;
ƏFVEDİLMƏZ,***,sif;
ƏFVİ-ÜMUMİ,***,is.;
ƏFYUN,***,is.;
ƏFYUNÇU,***,is.;
ƏFYUNLU,***,sif;
ƏFZA,***,sif;
ƏFZƏL,***,sif;
ƏFZƏLİYYƏT,***,is.;
ƏFZUN,***,f.;zərf;
ƏGƏR,***,bağl.;
ƏGƏR,***,is.;
ƏGƏRÇİ,***,bağl.;
ƏGƏR-ƏSKİK,***,is.;
ƏGƏR-ƏSKİKLİK,***,is.;
ƏGƏR-MƏGƏR,***,is.;
ƏĞLƏB,***,sif;
ƏĞNİYA,***,is.;
ƏĞYAR,***,is.;
ƏĞYARLIQ,***,is.;
ƏH,***,nida.;
ƏHALİ,***,is.;
ƏHALİSİZ,***,sif;
ƏHALİSİZLİK,***,is.;
ƏHATƏ,***,is.;
ƏHATƏEDİCİ,***,sif;
ƏHATƏLƏMƏ,***,f.is.;
ƏHATƏLƏMƏK,***,f.;
ƏHATƏLƏNMƏ,***,f.is.;
ƏHATƏLƏNMƏK,***,məch.;
ƏHATƏLİ,***,sif;
ƏHATƏLİLİK,***,is.;
ƏHD,***,is.;
ƏHDİ-CƏDİD,***,is.;
ƏHDİ-ƏTİQ,***,is.;
ƏHDLƏŞMƏ,***,f.is.;
ƏHDLƏŞMƏK,***,qarş.;
ƏHDNAMƏ,***,is.;
ƏHD-PEYMAN,***,is.;
ƏHEY,***,
ƏHƏD,***,f.;
ƏHƏMİYYƏT,***,is.;
ƏHƏMİYYƏTLİ,***,(z.);sif;
ƏHƏMİYYƏTLİLİK,***,is.;
ƏHƏMİYYƏTSİZ,***,sif;
ƏHƏMİYYƏTSİZLİK,***,is.;
ƏHƏNG,***,is.;
ƏHƏNGÇİ,***,is.;
ƏHƏNGDAŞI,***,is.;
ƏHƏNGLƏMƏ,***,f.is.;
ƏHƏNGLƏMƏK,***,f.;
ƏHƏNGLƏNMƏ,***,f.is.;
ƏHƏNGLƏNMƏK,***,məch.;
ƏHƏNGLƏŞMƏ,***,f.is.;
ƏHƏNGLƏŞMƏK,***,f.;
ƏHƏNGLƏTDİRMƏ,***,f.is.;
ƏHƏNGLƏTDİRMƏK,***,icb.;
ƏHƏNGLƏTMƏ,***,f.is.;
ƏHƏNGLƏTMƏK,***,icb.;
ƏHƏNGLİ,***,sif;
ƏHƏNGO,***,is.;
ƏHƏNGSATAN,***,is.;
ƏHƏNGSƏPƏN,***,is.;
ƏHƏNGSÖNDÜRƏN,***,sif;
ƏHƏNGYANDIRAN,***,is.;
ƏHKAM,***,is.;
ƏHKAMCASINA,***,f.;zərf;
ƏHKAMÇI,***,is.;
ƏHKAMÇILIQ,***,is.;
ƏHKAMLAŞDIRILMA,***,f.is.;
ƏHKAMLAŞDIRILMAQ,***,məch.;
ƏHKAMLAŞDIRMA,***,f.is.;
ƏHKAMLAŞDIRMAQ,***,f.;
ƏHL,***,f.;is.;
ƏHLİ,***,sif;
ƏHLİ-XİBRƏ,***,is.;
ƏHLİLƏNMƏ,***,f.is.;
ƏHLİLƏNMƏK,***,f.;
ƏHLİLƏŞDİRİLMƏ,***,f.is.;
ƏHLİLƏŞDİRİLMƏK,***,məch.;
ƏHLİLƏŞDİRİLMİŞ,***,f.sif.;
ƏHLİLƏŞDİRMƏ,***,f.;is.;
ƏHLİLƏŞDİRMƏK,***,f.;
ƏHLİLƏŞMƏ,***,f.is.;
ƏHLİLƏŞMƏK,***,f.;
ƏHLİLƏŞMİŞ,***,f.sif.;
ƏHLİ-SƏLİB,***,is.;
ƏHLİYYƏT,***,is.;
ƏHMƏDİ-BİQƏM,***,is.;
ƏHMƏQ,***,
ƏHMƏR,***,sif;
ƏHRAM,***,is.;
ƏHRAMVARİ,***,sif;
ƏHRİMƏN,***,is.;
ƏHSƏN,***,
ƏHVAL,***,is.;
ƏHVALAT,***,is.;
ƏHVALLAŞMA,***,f.is.;
ƏHVALLAŞMAQ,***,qarş.;
ƏHVALLI,***,sif;
ƏHVALPÜRSAN,***,is.;
ƏHVALPÜRSANLIQ,***,is.;
ƏHVALİ-RUHİYYƏ,***,is.;
ƏHYA,***,is.;
ƏHYANA,***,bağl.;
ƏXBAR,***,is.;
ƏXƏVİ,***,is.;
ƏXƏVİZADƏ,***,is.;
ƏXİ,***,is.;
ƏXLAQ,***,is.;
ƏXLAQİ,***,sif;
ƏXLAQİYYAT,***,is.;
ƏXLAQLI,***,sif;
ƏXLAQLILIQ,***,is.;
ƏXLAQSIZ,***,sif;
ƏXLAQSIZCA(SINA),***,zərf;
ƏXLAQSIZLIQ,***,is.;
ƏXTƏR,***,is.;
ƏXZ,***,is.;
ƏJDAHA,***,is.;
ƏJDƏR,***,is.;
ƏKDİRİLMƏ,***,f.is.;
ƏKDİRİLMƏK,***,məch.;
ƏKDİRMƏ,***,f.is.;
ƏKDİRMƏK,***,icb.;
ƏKDİRMƏK,***,icb.;
ƏKDİRTMƏ,***,f.is.;
ƏKDİRTMƏK,***,
ƏKƏ,***,sif;
ƏKƏ-BİKƏ,***,sif;
ƏKƏC,***,f.;is.;sif.;
ƏKƏC-ƏKƏC,***,zərf;
ƏKƏCLƏNMƏ,***,f.is.;
ƏKƏCLƏNMƏK,***,f.;
ƏKƏCLİK,***,is.;
ƏKƏLİK,***,is.;
ƏKƏLƏNMƏ,***,f.is.;
ƏKƏLƏNMƏK,***,f.;
ƏKƏNƏCƏK,***,is.;
ƏKƏNƏK,***,is.;
ƏKƏNƏK-BİÇƏNƏK,***,is.;
ƏKİB-BECƏRMƏ,***,f.;is.;
ƏKİB-BECƏRMƏK,***,f.;
ƏKİB-BİÇMƏ,***,f.is.;
ƏKİB-BİÇMƏK,***,f.;
ƏKİLİ,***,sif;
ƏKİLİB-BECƏRİLMƏ,***,f.is.;
ƏKİLİB-BECƏRİLMƏK,***,məch.;
ƏKİLİB-BİÇİLMƏ,***,f.is.;
ƏKİLİB-BİÇİLMƏK,***,məch.;
ƏKİLİŞ,***,is.;
ƏKİLMƏ,***,f.is.;
ƏKİLMƏ,***,f.is.;
ƏKİLMƏK,***,f.;
ƏKİLMƏK,***,məch.;
ƏKİLMİŞ,***,f.sif.;
ƏKİMLİ,***,sif;
ƏKİN,***,is.;
ƏKİNALTI,***,
ƏKİN-BİÇİN,***,is.;
ƏKİNÇİ,***,is.;
ƏKİNÇİLİK,***,is.;
ƏKİNƏBAXAN,***,is.;
ƏKİNƏCƏK,***,is.;
ƏKİN-ƏKİNƏCƏK,***,is.;
ƏKİNQABAĞI,***,sif;
ƏKİNLİK,***,is.;
ƏKİN-SƏPİN,***,is.;
ƏKİN-TİKİN,***,top.;
ƏKİŞ,***,is.;
ƏKİZ,***,(z.);f.;is.;sif.;zərf;
ƏKİZLİK,***,is.;
ƏKİZTAY(I),***,(z.);f.;is.;sif.;zərf;
ƏKİZTAYLI,***,(z.);f.;is.;sif.;zərf;
ƏKKAS,***,is.;
ƏKKASXANA,***,is.;
ƏKLİL,***,is.;
ƏKMƏ,***,f.is.;sif.;
ƏKMƏK,***,f.;
ƏKMƏK,***,is.;
ƏKMƏK,***,f.;
ƏKNAF,***,is.;
ƏKRƏM,***,sif;
ƏKS,***,f.;is.;sif.;
ƏKS-CƏRƏYAN,***,is.;
ƏKSETDİRİCİ,***,f.;is.;sif.;
ƏKSETMƏ,***,is.;
ƏKS-ƏMƏL,***,is.;
ƏKSƏR,***,sif;
ƏKSƏRƏN,***,zərf;
ƏKSƏRİYYƏT,***,(z.);is.;
ƏKS-HƏMLƏ,***,is.;
ƏKS-HÜCUM,***,is.;
ƏKS-İDDİA,***,is.;
ƏKSİK,***,sif;
ƏKSİNƏ,***,f.;zərf;
ƏKSİNQİLAB,***,is.;
ƏKSİNQİLABÇI,***,f.;is.;sif.;
ƏKSİNQİLABÇILIQ,***,is.;
ƏKSİNQİLABİ,***,sif;
ƏKS-İSTİQAMƏT,***,is.;
ƏKS-KƏŞFİYYAT,***,is.;
ƏKS-KƏŞFİYYATÇI,***,is.;
ƏKSLİK,***,is.;
ƏKS-MANEVR,***,is.;
ƏKS-SƏDA,***,is.;
ƏKS-TƏDBİR,***,is.;
ƏKS-TƏKLİF,***,f.;is.;
ƏKS-TƏSİR,***,is.;
ƏKS-TƏZYİQ,***,is.;
ƏKS-ZƏRBƏ,***,is.;
ƏQALİM,***,is.;
ƏQAYİD,***,is.;
ƏQD,***,
ƏQDƏM,***,f.;zərf;
ƏQDƏS,***,sif;
ƏQDXAN,***,is.;
ƏQDXANLIQ,***,is.;
ƏQDNAMƏ,***,is.;
ƏQƏLİYYƏT,***,is.;
ƏQƏLL,***,zərf;
ƏQƏLLƏN,***,zərf;
ƏQİDƏ,***,is.;
ƏQİDƏLİ,***,sif;
ƏQİDƏSİZ,***,sif;
ƏQİQ,***,is.;
ƏQİLLİ,***,(z.);sif;
ƏQİLLİ-BAŞLI,***,sif;
ƏQİLSİZ,***,(z.);sif;
ƏQL,***,
ƏQLƏN,***,f.;zərf;
ƏQLİ,***,sif;
ƏQL-ŞÜUR,***,is.;
ƏQRƏB,***,is.;
ƏQRƏB,***,is.;
ƏQRƏBA,***,is.;
ƏQRƏBALI,***,sif;
ƏQRƏBALIQ,***,is.;
ƏQRƏBALILIQ,***,is.;
ƏQRƏBASIZ,***,sif;
ƏQRƏBASIZLIQ,***,is.;
ƏQRƏBLİ,***,sif;
ƏQSA,***,sif;
ƏQSAM,***,is.;
ƏQVAM,***,is.;
ƏL,***,f.;is.;zərf;
ƏLA,***,sif;
ƏLAC,***,is.;
ƏLACLI,***,sif;
ƏLACPƏZİR,***,sif;
ƏLACPƏZİRLİK,***,is.;
ƏLACSIZ,***,sif;zərf;
ƏLACSIZLIQ,***,(z.);is.;
ƏLAÇI,***,sif;
ƏLAÇILIQ,***,is.;
ƏLAHƏZRƏT,***,f.;is.;sif.;
ƏLAHİDDƏ,***,sif;zərf;
ƏLAHİDDƏLƏŞMƏ,***,f.is.;
ƏLAHİDDƏLƏŞMƏK,***,f.;
ƏLAHİDDƏLİK,***,is.;
ƏLAQƏ,***,is.;
ƏLAQƏÇİ,***,is.;
ƏLAQƏDAR,***,sif;
ƏLAQƏDARLIQ,***,is.;
ƏLAQƏLƏNDİRİLMƏ,***,f.is.;
ƏLAQƏLƏNDİRİLMƏK,***,məch.;
ƏLAQƏLƏNDİRMƏ,***,f.is.;
ƏLAQƏLƏNDİRMƏK,***,f.;
ƏLAQƏLƏNMƏ,***,f.is.;
ƏLAQƏLƏNMƏK,***,f.;
ƏLAQƏLİ,***,sif;
ƏLAQƏLİLİK,***,is.;
ƏLAQƏSİZ,***,(z.);sif;
ƏLAQƏSİZLİK,***,is.;
ƏLALIQ,***,is.;
ƏLALTI,***,f.;is.;sif.;zərf;
ƏLALTINCA,***,f.;is.;sif.;zərf;
ƏLALT(IN)DAN,***,f.;is.;sif.;zərf;
ƏLAMAN,***,is.;nida.;
ƏLA-MƏRƏKƏ,***,sif;
ƏLAMƏT,***,is.;
ƏLAMƏTDAR,***,sif;
ƏLAMƏTDARLIQ,***,is.;
ƏLAN,***,zərf;
ƏLAVƏ,***,f.;is.;sif.;
ƏLAVƏSİZ,***,sif;
ƏL-AYAQ,***,top.;
ƏLBAQİ,***,f.;is.;sif.;
ƏLBƏƏL,***,zərf;
ƏLBƏSƏ,***,is.;
ƏLBƏSƏLİ,***,sif;
ƏLBƏSƏLİK,***,sif;
ƏLBƏT,***,zərf;
ƏLBƏTTƏ,***,zərf;
ƏLBƏYAXA,***,f.;is.;sif.;
ƏLBİR,***,sif;zərf;
ƏLBİR-DİLBİR,***,sif;zərf;
ƏLBOMBASI,***,is.;
ƏLBORCU,***,is.;
ƏLCƏ,***,sif;
ƏLCƏCİK,***,sif;
ƏLCƏK,***,is.;
"ƏLCƏKTİKƏN, ƏLCƏKTOXUYAN",***,is.;
ƏLÇATAN,***,sif;
ƏLÇATMAZ,***,sif;
ƏLÇATMAZLIQ,***,is.;
"ƏLÇİM, ƏLÇİN",***,is.;
ƏLDARAĞI,***,is.;
ƏLDƏBİR,***,sif;
ƏLDƏKİ,***,sif;
"ƏLDƏQAYIRMA, ƏLDƏQAYRILMA",***,sif;
ƏLDƏN,***,zərf;
ƏLDƏYİRMANI,***,is.;
ƏLDƏYMƏMİŞ,***,f.sif.;
ƏLDƏYMƏZ,***,sif;
ƏLEYH,***,
ƏLEYHDAR,***,sif;
ƏLEYHDARLIQ,***,is.;
"ƏLEYKƏSSALAM, ƏLEYKÜMƏSSALAM",***,
ƏLEYHQAZ,***,is.;
ƏLƏF,***,f.;is.;
ƏLƏFİYYAT,***,is.;
ƏLƏFİYYATÇI,***,is.;
ƏLƏGƏLƏN,***,sif;
ƏLƏK,***,is.;
ƏLƏKÇİ,***,sif;
ƏLƏKÇİLİK,***,is.;
ƏLƏKEÇMƏZ,***,sif;
ƏLƏKEÇMƏZLİK,***,is.;
ƏLƏKLƏMƏ,***,f.is.;
ƏLƏKLƏMƏK,***,f.;
ƏLƏKLƏNMƏ,***,f.is.;
ƏLƏKLƏNMƏK,***,məch.;
ƏLƏKLİ,***,sif;
ƏLƏK-VƏLƏK,***,is.;
ƏL-ƏLBƏT,***,zərf;
ƏL-ƏLƏ,***,zərf;
ƏLƏLXÜSUS,***,zərf;
ƏLƏM,***,f.;is.;
ƏLƏM,***,is.;
ƏLƏMAN,***,is.;nida.;
ƏLƏMDAR,***,sif;
ƏLƏMDARLIQ,***,is.;
ƏLƏMƏ,***,f.is.;
ƏLƏMƏK,***,f.;
ƏLƏMLİ,***,sif;
ƏLƏMLİLİK,***,is.;
ƏLƏMNAK,***,sif;
ƏLƏNGƏ,***,is.;
ƏLƏNMƏ,***,f.is.;
ƏLƏNMƏK,***,məch.;
ƏLƏŞƏN-GÜLƏŞƏN,***,is.;
ƏLƏTDİRİLMƏ,***,f.is.;
ƏLƏTDİRİLMƏK,***,məch.;
ƏLƏTDİRMƏ,***,f.is.;
ƏLƏTDİRMƏK,***,icb.;
ƏLƏTMƏ,***,f.is.;
ƏLƏTMƏK,***,icb.;
ƏLFƏCİN,***,is.;
ƏLHAL,***,zərf;
ƏLHAN,***,is.;
ƏLHASİL,***,is.;
ƏLHAVASI,***,zərf;
ƏLHAY,***,(z.);is.;
ƏLHƏD,***,
ƏLHƏQ,***,
ƏLHƏMDÜLLAH,***,is.;
ƏLHƏZƏR,***,nida.;
ƏLİAÇIQ,***,sif;
ƏLİAÇIQLIQ,***,is.;
ƏLİAĞIR,***,sif;
ƏLİAĞIRLIQ,***,mücər.;
ƏLİALLAHI,***,is.;
ƏLİALLAHILIQ,***,is.;
ƏLİAŞAĞI,***,(z.);sif;
ƏLİAŞAĞILIQ,***,is.;
ƏLİBAĞLI,***,(z.);sif;
ƏLİBOŞ,***,sif;zərf;
ƏLİBOŞLUQ,***,is.;
ƏLİDOLU,***,zərf;
ƏLİƏYRİ,***,sif;
ƏLİƏYRİLİK,***,is.;
ƏLİF,***,əd.;f.;
ƏLİF,***,
ƏLİFBA,***,is.;
ƏLİFBEY,***,is.;
ƏLİF-ƏLBƏT(TƏ),***,zərf;
ƏLİGƏTİRƏN,***,sif;
ƏLİGÖDƏK,***,sif;
ƏLİİSTİ,***,sif;
ƏLİİTİ,***,sif;
ƏLİK,***,is.;
ƏLİKASAD,***,is.;
ƏLİKASADLIQ,***,is.;
ƏLİQABARLI,***,f.;is.;sif.;
ƏLİQAMÇILI,***,sif;
ƏLİQANDALLI,***,sif;
ƏLİQANLI,***,f.;is.;sif.;
ƏLİL,***,f.;is.;sif.;
ƏLİLLİK,***,is.;
ƏLİMYANDI,***,zərf;
ƏLİRİŞMƏZ,***,sif;
ƏLİUŞAQLI,***,sif;
ƏLİUZUN,***,sif;
ƏLİUZUNLUQ,***,is.;
ƏLİYALIN,***,zərf;
ƏLİYUXA,***,sif;
ƏLİYÜNGÜL,***,sif;
ƏLİYÜNGÜLLÜK,***,mücər.;
ƏLKİMYA,***,is.;
ƏLKİMYAÇI,***,is.;
ƏLQABI,***,is.;
ƏLQƏRƏZ,***,
ƏLQİSSƏ,***,
ƏL-QOL,***,is.;
ƏLQUŞU,***,is.;
ƏLLAF,***,f.;
ƏLLAMƏ,***,f.;is.;sif.;
ƏLLAMƏLİK,***,is.;
ƏLLƏMƏ,***,f.is.;
ƏLLƏMƏ,***,is.;
ƏLLƏMƏK,***,f.;
ƏLLƏM-QƏLLƏM,***,sif;
ƏLLƏNMƏ,***,f.is.;
ƏLLƏNMƏK,***,məch.;
ƏLLƏŞDİRİLMƏ,***,f.is.;
ƏLLƏŞDİRİLMƏK,***,məch.;
ƏLLƏŞDİRMƏ,***,f.is.;
ƏLLƏŞDİRMƏK,***,f.;icb.;
ƏLLƏŞMƏ,***,f.is.;
ƏLLƏŞMƏK,***,f.;
ƏLLƏŞ-VƏLLƏŞ,***,
ƏLLƏTMƏ,***,f.is.;
ƏLLƏTMƏK,***,icb.;
ƏLLİ,***,sif;
ƏLLİ-AYAQLI,***,sif;zərf;
ƏLLİK,***,is.;
ƏLLİQRAMLIQ,***,f.;is.;sif.;
ƏLLİLİK,***,f.;is.;sif.;
ƏLLİMANATLIQ,***,f.;is.;sif.;
ƏLMƏNDƏ,***,is.;
ƏLMUZDU,***,is.;
ƏLSİZ,***,sif;
ƏLSİZ-AYAQSIZ,***,f.;is.;sif.;
ƏLTOPU,***,is.;
ƏLÜSTÜ,***,zərf;
ƏL-ÜZ,***,top.;
ƏLÜZSİLƏN,***,is.;
ƏLÜZYUYAN,***,is.;
ƏLVAN,***,sif;
ƏLVAN,***,sif;
ƏLVANBÜLBÜL,***,is.;
ƏLVANÇIRAQ,***,is.;
ƏLVANLIQ,***,is.;
ƏLVERİŞLİ,***,(z.);sif;
ƏLVERİŞLİLİK,***,is.;
ƏLVERİŞSİZ,***,sif;
ƏLVERİŞSİZLİK,***,is.;
ƏLVİDA,***,
ƏLYAZISI,***,is.;
ƏLYAZMA(SI),***,is.;
ƏLYETMƏZ,***,sif;
ƏLYÖVM,***,zərf;
ƏLZƏM,***,sif;
ƏMAN,***,f.;is.;nida.;
ƏMANƏT,***,f.;is.;
ƏMANƏTÇİ,***,sif;
ƏMANƏTDAR,***,is.;
ƏMANƏTƏN,***,zərf;
ƏMANƏTİ,***,sif;
ƏMBİZ,***,is.;
ƏMCƏK,***,is.;
ƏMCƏKLİ,***,sif;
ƏMDİRİLMƏ,***,f.is.;
ƏMDİRİLMƏK,***,məch.;
ƏMDİRMƏ,***,f.is.;
ƏMDİRMƏK,***,icb.;
ƏMƏK,***,əd.;is.;
ƏMƏKÇİ,***,sif;
ƏMƏKÇİLİK,***,is.;
ƏMƏKDAR,***,sif;
ƏMƏKDARLIQ,***,is.;
ƏMƏKDAŞ,***,is.;
ƏMƏKDAŞLIQ,***,is.;
ƏMƏKGÜN,***,is.;
ƏMƏKÖMƏÇİ,***,is.;
ƏMƏKPƏRVƏR,***,sif;
ƏMƏKSEVƏN,***,sif;
ƏMƏKSEVƏNLİK,***,is.;
ƏMƏKSEVƏR,***,sif;
ƏMƏKSEVƏRLİK,***,is.;
ƏMƏKSİZ,***,sif;zərf;
ƏMƏL,***,is.;
ƏMƏL,***,is.;
ƏMƏLBAZ,***,sif;
ƏMƏLBAZLIQ,***,is.;
ƏMƏLDAŞ,***,is.;
ƏMƏLƏ,***,is.;
ƏMƏLƏCAT,***,is.;
ƏMƏLƏGƏLMƏ,***,is.;
ƏMƏLİ,***,sif;
ƏMƏLİSALEH,***,f.;is.;sif.;
ƏMƏLİYYAT,***,is.;
ƏMƏLLİ,***,sif;zərf;
ƏMƏLLİ-BAŞLI,***,sif;zərf;
ƏMƏLLİCƏ,***,sif;zərf;
ƏMƏLPƏRVƏR,***,is.;
ƏMƏLSİZ,***,sif;
ƏMƏZƏK,***,sif;
ƏMGƏK,***,is.;
ƏMİ,***,is.;
ƏMİARVADI,***,is.;
ƏMİCAN(I),***,is.;
ƏMİCİ,***,sif;
ƏMİDOSTU,***,is.;
ƏMİGƏLİNİ,***,is.;
ƏMİK,***,sif;
ƏMİQIZI,***,is.;
ƏMİLMƏ,***,f.is.;
ƏMİLMƏK,***,məch.;
ƏMİN,***,sif;
ƏMİN-AMANLIQ,***,is.;
ƏMİN-ARXAYIN,***,sif;zərf;
ƏMİNƏVƏSİ,***,is.;
ƏMİNLƏŞMƏ,***,f.is.;
ƏMİNLƏŞMƏK,***,f.;
ƏMİNLİK,***,is.;
ƏMİOĞLU,***,sif;
ƏMİR,***,sif;
ƏMİRAXUR,***,is.;
ƏMİRİ,***,sif;
ƏMİRLİK,***,is.;
ƏMİRÜLÜMƏRA,***,is.;
ƏMİR-ÜMƏRA,***,top.;
ƏMİŞ,***,is.;
ƏMİŞDİRİLMƏ,***,f.is.;
ƏMİŞDİRİLMƏK,***,məch.;
ƏMİŞDİRMƏ,***,f.is.;
ƏMİŞDİRMƏK,***,f.;
ƏMİŞMƏ,***,f.is.;
ƏMİŞMƏK,***,f.;
ƏMİUŞAĞI,***,is.;
ƏMİZADƏ,***,is.;
ƏMİZDİRİLMƏ,***,f.is.;
ƏMİZDİRİLMƏK,***,məch.;
ƏMİZDİRMƏ,***,f.is.;
ƏMİZDİRMƏK,***,f.;
ƏMİZDİRTMƏ,***,f.is.;
ƏMİZDİRTMƏK,***,icb.;
ƏMİZMƏ,***,f.is.;
ƏMİZMƏK,***,f.;
ƏMLAK,***,is.;
ƏMLİK,***,f.;is.;
ƏMMA,***,bağl.;f.;
ƏMMAMƏ,***,is.;
ƏMMAMƏDAR,***,f.;is.;sif.;
ƏMMAMƏLİ,***,f.;is.;sif.;
ƏMMƏ,***,is.;
ƏMMƏ,***,f.is.;
ƏMMƏK,***,f.;
ƏMN,***,is.;
ƏMNİYYƏ,***,is.;
ƏMNİYYƏBAŞI,***,is.;
ƏMNİYYƏT,***,is.;
ƏMNİYYƏTLİ,***,sif;
ƏMNİYYƏTSİZ,***,sif;
ƏMNİYYƏTSİZLİK,***,is.;
ƏMR,***,is.;
ƏMR,***,is.;
ƏMRAZ,***,is.;
ƏMRİ-VAQE,***,is.;
ƏMRNAMƏ,***,is.;
ƏMSAL,***,əd.;is.;
ƏMTƏƏ,***,is.;
ƏMTƏƏLİK,***,sif;
ƏMTƏƏŞÜNAS,***,is.;
ƏMTƏƏŞÜNASLIQ,***,is.;
ƏMUD,***,
ƏMUDİ,***,sif;
ƏMVAL,***,is.;
ƏMZİK,***,is.;
ƏMZİKLƏMƏK,***,f.;
ƏMZİKLİ,***,sif;
ƏN,***,zərf;
ƏNAM,***,is.;
ƏNBƏR,***,f.;is.;
ƏNBƏRBAR,***,sif;
ƏNBƏRBU,***,sif;
ƏNBƏRÇƏ,***,is.;
ƏNBƏRFƏŞAN,***,sif;
ƏNBƏRƏ,***,is.;
ƏNBƏRİ,***,sif;
ƏNBƏRİN,***,sif;
ƏNBİR,***,is.;
ƏNBİYA,***,is.;
ƏNCAM,***,is.;
ƏNCAMƏ,***,is.;
ƏNCİR,***,f.;is.;
ƏNCİRLİ,***,sif;
ƏNCÜMƏN,***,is.;
ƏNDAM,***,is.;
ƏNDAMLI,***,sif;
ƏNDAMSIZ,***,sif;
ƏNDAMSIZLIQ,***,is.;
ƏNDAZƏ,***,is.;
ƏNDAZƏLİ,***,sif;
ƏNDAZƏSİZ,***,sif;
ƏNDƏLİB,***,is.;
ƏNDƏ-MƏNDƏ,***,
ƏNDƏR-DÖNDƏR,***,
ƏNDƏRİLMƏ,***,f.is.;
